iter 	 t 	 dt 	 Density[kg/m3] 	 Pressure[Pascal] 	 Temperature[K] 	Ar 	CO2 	H2O 	N2 	O1D 	O 	O2 	O3 	M 	
84 	 7.7788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.5252124540e-17 	4.7895233458e-06 	7.5000479195e-01 	3.3088612366e-06 	4.6373815300e-13 	
85 	 7.8788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.4390899167e-17 	4.8273660361e-06 	7.5000482983e-01 	3.2709929068e-06 	4.6373815300e-13 	
86 	 7.9788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.3539527881e-17 	4.8647755355e-06 	7.5000486728e-01 	3.2335578631e-06 	4.6373815300e-13 	
87 	 8.0788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.2697897982e-17 	4.9017568027e-06 	7.5000490429e-01 	3.1965511501e-06 	4.6373815300e-13 	
88 	 8.1788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.1865898060e-17 	4.9383147400e-06 	7.5000494089e-01 	3.1599678692e-06 	4.6373815300e-13 	
89 	 8.2788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.1043417975e-17 	4.9744541931e-06 	7.5000497707e-01 	3.1238031775e-06 	4.6373815300e-13 	
90 	 8.3788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	7.0230348848e-17 	5.0101799525e-06 	7.5000501283e-01 	3.0880522876e-06 	4.6373815300e-13 	
91 	 8.4788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.9426583045e-17 	5.0454967539e-06 	7.5000504819e-01 	3.0527104668e-06 	4.6373815300e-13 	
92 	 8.5788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.8632014160e-17 	5.0804092786e-06 	7.5000508314e-01 	3.0177730364e-06 	4.6373815300e-13 	
93 	 8.6788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.7846537002e-17 	5.1149221545e-06 	7.5000511769e-01 	2.9832353712e-06 	4.6373815300e-13 	
94 	 8.7788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.7070047586e-17 	5.1490399564e-06 	7.5000515184e-01 	2.9490928989e-06 	4.6373815300e-13 	
95 	 8.8788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.6302443111e-17 	5.1827672069e-06 	7.5000518560e-01 	2.9153410994e-06 	4.6373815300e-13 	
96 	 8.9788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.5543621954e-17 	5.2161083765e-06 	7.5000521898e-01 	2.8819755044e-06 	4.6373815300e-13 	
97 	 9.0788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.4793483652e-17 	5.2490678848e-06 	7.5000525198e-01 	2.8489916964e-06 	4.6373815300e-13 	
98 	 9.1788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.4051928891e-17 	5.2816501009e-06 	7.5000528460e-01 	2.8163853085e-06 	4.6373815300e-13 	
99 	 9.2788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.3318859490e-17 	5.3138593435e-06 	7.5000531684e-01 	2.7841520239e-06 	4.6373815300e-13 	
100 	 9.3788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.2594178393e-17 	5.3456998822e-06 	7.5000534872e-01 	2.7522875749e-06 	4.6373815300e-13 	
101 	 9.4788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.1877789651e-17 	5.3771759376e-06 	7.5000538023e-01 	2.7207877427e-06 	4.6373815300e-13 	
102 	 9.5788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.1169598414e-17 	5.4082916820e-06 	7.5000541138e-01 	2.6896483566e-06 	4.6373815300e-13 	
103 	 9.6788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	6.0469510913e-17 	5.4390512399e-06 	7.5000544218e-01 	2.6588652937e-06 	4.6373815300e-13 	
104 	 9.7788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.9777434453e-17 	5.4694586886e-06 	7.5000547262e-01 	2.6284344781e-06 	4.6373815300e-13 	
105 	 9.8788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.9093277398e-17 	5.4995180589e-06 	7.5000550271e-01 	2.5983518807e-06 	4.6373815300e-13 	
106 	 9.9788894659e+04 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.8416949160e-17 	5.5292333352e-06 	7.5000553246e-01 	2.5686135181e-06 	4.6373815300e-13 	
107 	 1.0078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.7748360185e-17 	5.5586084564e-06 	7.5000556187e-01 	2.5392154528e-06 	4.6373815300e-13 	
108 	 1.0178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.7087421944e-17 	5.5876473164e-06 	7.5000559095e-01 	2.5101537921e-06 	4.6373815300e-13 	
109 	 1.0278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.6434046919e-17 	5.6163537643e-06 	7.5000561969e-01 	2.4814246879e-06 	4.6373815300e-13 	
110 	 1.0378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.5788148594e-17 	5.6447316053e-06 	7.5000564810e-01 	2.4530243360e-06 	4.6373815300e-13 	
111 	 1.0478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.5149641439e-17 	5.6727846011e-06 	7.5000567618e-01 	2.4249489756e-06 	4.6373815300e-13 	
112 	 1.0578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.4518440906e-17 	5.7005164702e-06 	7.5000570395e-01 	2.3971948892e-06 	4.6373815300e-13 	
113 	 1.0678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.3894463410e-17 	5.7279308886e-06 	7.5000573140e-01 	2.3697584016e-06 	4.6373815300e-13 	
114 	 1.0778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.3277626323e-17 	5.7550314902e-06 	7.5000575853e-01 	2.3426358794e-06 	4.6373815300e-13 	
115 	 1.0878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.2667847960e-17 	5.7818218673e-06 	7.5000578535e-01 	2.3158237312e-06 	4.6373815300e-13 	
116 	 1.0978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.2065047574e-17 	5.8083055711e-06 	7.5000581187e-01 	2.2893184064e-06 	4.6373815300e-13 	
117 	 1.1078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.1469145335e-17 	5.8344861121e-06 	7.5000583808e-01 	2.2631163949e-06 	4.6373815300e-13 	
118 	 1.1178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.0880062332e-17 	5.8603669608e-06 	7.5000586400e-01 	2.2372142268e-06 	4.6373815300e-13 	
119 	 1.1278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	5.0297720550e-17 	5.8859515477e-06 	7.5000588961e-01 	2.2116084721e-06 	4.6373815300e-13 	
120 	 1.1378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.9722042872e-17 	5.9112432641e-06 	7.5000591493e-01 	2.1862957397e-06 	4.6373815300e-13 	
121 	 1.1478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.9152953058e-17 	5.9362454627e-06 	7.5000593997e-01 	2.1612726774e-06 	4.6373815300e-13 	
122 	 1.1578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.8590375742e-17 	5.9609614576e-06 	7.5000596472e-01 	2.1365359713e-06 	4.6373815300e-13 	
123 	 1.1678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.8034236419e-17 	5.9853945249e-06 	7.5000598918e-01 	2.1120823455e-06 	4.6373815300e-13 	
124 	 1.1778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.7484461436e-17 	6.0095479035e-06 	7.5000601336e-01 	2.0879085614e-06 	4.6373815300e-13 	
125 	 1.1878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.6940977981e-17 	6.0334247949e-06 	7.5000603727e-01 	2.0640114175e-06 	4.6373815300e-13 	
126 	 1.1978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.6403714077e-17 	6.0570283641e-06 	7.5000606090e-01 	2.0403877489e-06 	4.6373815300e-13 	
127 	 1.2078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.5872598569e-17 	6.0803617400e-06 	7.5000608427e-01 	2.0170344268e-06 	4.6373815300e-13 	
128 	 1.2178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.5347561113e-17 	6.1034280154e-06 	7.5000610736e-01 	1.9939483584e-06 	4.6373815300e-13 	
129 	 1.2278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.4828532173e-17 	6.1262302479e-06 	7.5000613020e-01 	1.9711264861e-06 	4.6373815300e-13 	
130 	 1.2378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.4315443007e-17 	6.1487714601e-06 	7.5000615277e-01 	1.9485657872e-06 	4.6373815300e-13 	
131 	 1.2478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.3808225657e-17 	6.1710546398e-06 	7.5000617508e-01 	1.9262632737e-06 	4.6373815300e-13 	
132 	 1.2578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.3306812946e-17 	6.1930827408e-06 	7.5000619713e-01 	1.9042159917e-06 	4.6373815300e-13 	
133 	 1.2678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.2811138460e-17 	6.2148586831e-06 	7.5000621894e-01 	1.8824210212e-06 	4.6373815300e-13 	
134 	 1.2778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.2321136550e-17 	6.2363853532e-06 	7.5000624049e-01 	1.8608754753e-06 	4.6373815300e-13 	
135 	 1.2878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.1836742313e-17 	6.2576656044e-06 	7.5000626180e-01 	1.8395765004e-06 	4.6373815300e-13 	
136 	 1.2978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.1357891592e-17 	6.2787022576e-06 	7.5000628287e-01 	1.8185212754e-06 	4.6373815300e-13 	
137 	 1.3078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.0884520960e-17 	6.2994981014e-06 	7.5000630369e-01 	1.7977070115e-06 	4.6373815300e-13 	
138 	 1.3178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	4.0416567719e-17 	6.3200558922e-06 	7.5000632428e-01 	1.7771309518e-06 	4.6373815300e-13 	
139 	 1.3278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.9953969885e-17 	6.3403783552e-06 	7.5000634463e-01 	1.7567903708e-06 	4.6373815300e-13 	
140 	 1.3378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.9496666184e-17 	6.3604681841e-06 	7.5000636474e-01 	1.7366825744e-06 	4.6373815300e-13 	
141 	 1.3478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.9044596044e-17 	6.3803280420e-06 	7.5000638463e-01 	1.7168048991e-06 	4.6373815300e-13 	
142 	 1.3578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.8597699582e-17 	6.3999605613e-06 	7.5000640429e-01 	1.6971547120e-06 	4.6373815300e-13 	
143 	 1.3678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.8155917605e-17 	6.4193683445e-06 	7.5000642372e-01 	1.6777294102e-06 	4.6373815300e-13 	
144 	 1.3778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.7719191593e-17 	6.4385539641e-06 	7.5000644293e-01 	1.6585264207e-06 	4.6373815300e-13 	
145 	 1.3878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.7287463696e-17 	6.4575199633e-06 	7.5000646193e-01 	1.6395431998e-06 	4.6373815300e-13 	
146 	 1.3978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.6860676727e-17 	6.4762688562e-06 	7.5000648070e-01 	1.6207772328e-06 	4.6373815300e-13 	
147 	 1.4078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.6438774152e-17 	6.4948031279e-06 	7.5000649926e-01 	1.6022260341e-06 	4.6373815300e-13 	
148 	 1.4178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.6021700083e-17 	6.5131252352e-06 	7.5000651761e-01 	1.5838871463e-06 	4.6373815300e-13 	
149 	 1.4278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.5609399273e-17 	6.5312376069e-06 	7.5000653574e-01 	1.5657581400e-06 	4.6373815300e-13 	
150 	 1.4378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.5201817104e-17 	6.5491426439e-06 	7.5000655367e-01 	1.5478366138e-06 	4.6373815300e-13 	
151 	 1.4478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.4798899586e-17 	6.5668427194e-06 	7.5000657140e-01 	1.5301201936e-06 	4.6373815300e-13 	
152 	 1.4578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.4400593345e-17 	6.5843401798e-06 	7.5000658892e-01 	1.5126065327e-06 	4.6373815300e-13 	
153 	 1.4678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.4006845616e-17 	6.6016373444e-06 	7.5000660624e-01 	1.4952933109e-06 	4.6373815300e-13 	
154 	 1.4778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.3617604241e-17 	6.6187365061e-06 	7.5000662336e-01 	1.4781782348e-06 	4.6373815300e-13 	
155 	 1.4878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.3232817654e-17 	6.6356399313e-06 	7.5000664029e-01 	1.4612590371e-06 	4.6373815300e-13 	
156 	 1.4978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.2852434882e-17 	6.6523498608e-06 	7.5000665702e-01 	1.4445334765e-06 	4.6373815300e-13 	
157 	 1.5078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.2476405536e-17 	6.6688685095e-06 	7.5000667357e-01 	1.4279993373e-06 	4.6373815300e-13 	
158 	 1.5178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.2104679799e-17 	6.6851980670e-06 	7.5000668992e-01 	1.4116544292e-06 	4.6373815300e-13 	
159 	 1.5278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.1737208428e-17 	6.7013406979e-06 	7.5000670608e-01 	1.3954965867e-06 	4.6373815300e-13 	
160 	 1.5378889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.1373942742e-17 	6.7172985419e-06 	7.5000672207e-01 	1.3795236696e-06 	4.6373815300e-13 	
161 	 1.5478889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.1014834615e-17 	6.7330737144e-06 	7.5000673786e-01 	1.3637335615e-06 	4.6373815300e-13 	
162 	 1.5578889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.0659836474e-17 	6.7486683064e-06 	7.5000675348e-01 	1.3481241709e-06 	4.6373815300e-13 	
163 	 1.5678889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	3.0308901289e-17 	6.7640843851e-06 	7.5000676892e-01 	1.3326934296e-06 	4.6373815300e-13 	
164 	 1.5778889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.9961982568e-17 	6.7793239938e-06 	7.5000678418e-01 	1.3174392935e-06 	4.6373815300e-13 	
165 	 1.5878889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.9619034351e-17 	6.7943891528e-06 	7.5000679927e-01 	1.3023597417e-06 	4.6373815300e-13 	
166 	 1.5978889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.9280011203e-17 	6.8092818590e-06 	7.5000681418e-01 	1.2874527764e-06 	4.6373815300e-13 	
167 	 1.6078889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.8944868210e-17 	6.8240040863e-06 	7.5000682892e-01 	1.2727164227e-06 	4.6373815300e-13 	
168 	 1.6178889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.8613560971e-17 	6.8385577865e-06 	7.5000684350e-01 	1.2581487283e-06 	4.6373815300e-13 	
169 	 1.6278889466e+05 	  1.0000000000e+02 	 0.0000000000e+00 	6.1520498050e+03 	2.0663742070e+02 	3.3400000000e-02 	1.4600000000e-03 	1.1900000000e-05 	2.8000000000e+00 	2.8286045593e-17 	6.8529448885e-06 	7.5000685791e-01 	1.2437477632e-06 	4.6373815300e-13 	
